gene_id,gene_name,logFC,logCPM,PValue,FDR,seqnames,start,end,width,strand,entrezid,aveLen,maxLen,aveGc,longestGc,LR,DE,Status
ENSMUSG00000040952,Rps19,-0.038410728695528175,9.721427339789653,0.6107381500475776,0.7559147785837065,7,24884371,24889806,5436,+,20085,828.4,2657,54.5147271849348,49.6424538953707,0.25910144075073305,FALSE,not DE
ENSMUSG00000058835,Abi1,-0.0313947726465078,7.53719544870407,0.6108943347977638,0.7560199958315096,2,22940073,23040241,100169,-,11308,2322.8,3403,41.54755754549108,40.9638554216867,0.2588746596010978,FALSE,not DE
ENSMUSG00000039509,Nup133,-0.07727987583021396,4.93082420391731,0.6110609833878622,0.75609866284558,8,123897123,123949265,52143,-,234865,3154.3333333333335,5808,49.603719750607645,48.7603305785124,0.2586328227142367,FALSE,not DE
ENSMUSG00000026851,BC005624,0.03753785768345819,5.531401038736485,0.6111108850407668,0.75609866284558,2,30972177,30982201,10025,-,227707,1300.6666666666667,1984,50.02562788313687,49.3951612903226,0.2585604341708887,FALSE,not DE
ENSMUSG00000028165,Cisd2,0.03540106782572557,6.257729006739645,0.6112134647107297,0.75609866284558,3,135406412,135423925,17514,-,67006,2204.5,3453,43.66069403492855,43.3246452360266,0.25841166966782403,FALSE,not DE
ENSMUSG00000040374,Pex2,0.043887096487682783,5.059826606958227,0.6112426301878173,0.75609866284558,3,5560188,5576239,16052,-,19302,1763,2051,43.013802231045574,42.9546562652365,0.25836938274318477,FALSE,not DE
ENSMUSG00000015542,Nat9,-0.06840626997111295,2.8946380708042367,0.6119171070125837,0.7566619037396791,11,115182832,115187859,5028,-,66176,831.5555555555555,1204,56.13308391234632,57.641196013289,0.2573926751038407,FALSE,not DE
ENSMUSG00000037236,Matr3,-0.03162046758852817,7.052464842755898,0.6119577633101256,0.7566619037396791,18,35562138,35593835,31698,+,17184,1819.8333333333333,6262,41.04160942699271,38.5499840306611,0.25733387517887607,FALSE,not DE
ENSMUSG00000106237,Gm8066,0.2501340412876374,1.2234843555306205,0.6119798811474007,0.7566619037396791,5,137510253,137517501,7249,+,"NA",485,485,75.4639175257732,75.4639175257732,0.25730189039316187,FALSE,not DE
ENSMUSG00000042579,4632404H12Rik,-0.12795026304208698,3.5561878289186244,0.6119829048227814,0.7566619037396791,3,89767511,89773240,5730,-,"NA",3731,4671,44.31787724470654,43.73795761079,0.25729751802561296,FALSE,not DE
ENSMUSG00000020780,Srp68,-0.04662567700609037,6.814115858104239,0.6123466840023872,0.7569636407493796,11,116245166,116274217,29052,-,217337,1884.5,2526,54.35128681347835,54.3151227236738,0.25677181808685035,FALSE,not DE
ENSMUSG00000035278,Plekhj1,0.036155047730666245,6.032131134974003,0.6124630187068787,0.7569636407493796,10,80796099,80798626,2528,-,78670,740.8888888888889,1261,59.088182363527295,59.6352101506741,0.2566038445321457,FALSE,not DE
ENSMUSG00000025795,Rassf3,-0.04041620453399648,5.596096178098881,0.6124785375174511,0.7569636407493796,10,121410350,121476347,65998,-,192678,2119,3522,51.39216611609246,51.5332197614991,0.2565814424259756,FALSE,not DE
ENSMUSG00000027428,Rbbp9,-0.08218422365635628,2.9209931988850335,0.6127177255464764,0.7569636407493796,2,144542265,144550869,8605,-,26450,1448.5,2170,45.04659993096309,43.778801843318,0.2562363190647581,FALSE,not DE
ENSMUSG00000024847,Aip,0.03655791988311342,7.185208422657649,0.6127336451414666,0.7569636407493796,19,4114446,4125858,11413,-,11632,786.1666666666666,1378,56.85817256730973,57.4020319303338,0.2562133591072424,FALSE,not DE
ENSMUSG00000060860,Ube2s,-0.06393985194574431,5.764538785723839,0.6127771777654509,0.7569636407493796,7,4794546,4812590,18045,-,77891,1462.6,4093,50.34869410638591,45.00366479355,0.25615058099281285,FALSE,not DE
ENSMUSG00000044600,Smim7,-0.0423515158581562,5.874317248569801,0.612784862259662,0.7569636407493796,8,72565188,72571088,5901,-,66818,1307,2892,48.48252996684516,46.7150760719225,0.25613950023694443,FALSE,not DE
ENSMUSG00000036087,Slain2,0.03221335030686911,6.558108756729591,0.6128345959204533,0.7569636407493796,5,72914304,72978829,64526,+,75991,3122.8,4833,46.84898168310492,45.8307469480654,0.2560677934203568,FALSE,not DE
ENSMUSG00000035234,Abraxas1,-0.0740277384237262,3.335300455104122,0.6129189743213888,0.7569636407493796,5,100805192,100820965,15774,-,70681,1254,2182,42.530568846358314,42.3923006416132,0.2559461640852767,FALSE,not DE
ENSMUSG00000039316,Rftn1,-0.04995697380317685,6.811107963796443,0.6129732325701522,0.7569636407493796,17,49992257,50190674,198418,-,76438,2724.3333333333335,4029,52.8324972470329,51.7001737403822,0.25586797135837713,FALSE,not DE
ENSMUSG00000032571,Pik3r4,-0.03420756220531014,5.579848657832186,0.6130108489668766,0.7569636407493796,9,105642978,105687657,44680,+,75669,2524.5454545454545,4929,51.271155923658625,51.8360722256036,0.25581377036737685,FALSE,not DE
ENSMUSG00000020847,Rph3al,-0.07365123619994729,2.603631869027609,0.6135988068089011,0.7575096814900936,11,75830999,75938429,107431,-,380714,1216.6,2199,56.468847608088105,55.525238744884,0.2549675259560633,FALSE,not DE
ENSMUSG00000102976,Zc3h11a,0.13913506892598318,3.5720201148440482,0.613633935115551,0.7575096814900936,1,133619862,133661380,41519,-,70579,937.5833333333334,4396,44.55603946315883,45.0181983621474,0.25491702168728025,FALSE,not DE
ENSMUSG00000036792,Mbd5,0.05336823244036942,5.000559461084386,0.6136669939015492,0.7575096814900936,2,48949508,49325405,375898,+,109241,2628.3333333333335,8543,44.09638554216868,45.8386983495259,0.25486949851983276,FALSE,not DE
ENSMUSG00000031818,Cox4i1,-0.04316560021222338,8.48843243261364,0.6138478356294113,0.7576448652167798,8,120668222,120674207,5986,+,12857,603,765,55.17649846008055,58.0392156862745,0.2546096305462555,FALSE,not DE
ENSMUSG00000062040,Zfp27,0.06231426978882122,2.9929463327320565,0.6144990316064118,0.7583604872456496,7,29893333,29906572,13240,-,22689,2726,3845,48.59990217657129,48.2704811443433,0.2536752444893722,FALSE,not DE
ENSMUSG00000053769,Lysmd1,0.09238722854453346,2.1378375647780357,0.6145885381608279,0.7583828360065421,3,95134088,95139518,5431,+,217779,2394,2394,51.921470342523,51.921470342523,0.2535469819414491,FALSE,not DE
ENSMUSG00000100658,F730311O21Rik,0.15546162333427957,2.6117888763045403,0.6149752333802987,0.7587482440658083,1,132342023,132349626,7604,+,"NA",5447,5447,51.5145951900128,51.5145951900128,0.25299331629529576,FALSE,not DE
ENSMUSG00000071359,Tbpl1,-0.045092218067919076,5.324852482629383,0.6150275260220872,0.7587482440658083,10,22703879,22731938,28060,-,237336,1276.75,2873,45.19287252790289,43.9610163592064,0.2529185025136087,FALSE,not DE
ENSMUSG00000026393,Nek7,-0.043711356991264855,8.316311000946357,0.6151899770736265,0.7587638647512944,1,138482875,138620141,137267,-,59125,3994.75,5258,39.852306151824266,40.3765690376569,0.252686176242392,FALSE,not DE
ENSMUSG00000031629,Cenpu,0.10642476063649042,2.0964919088690146,0.61526003687182,0.7587638647512944,8,46552028,46580007,27980,+,71876,1103.888888888889,3010,45.85807750377454,44.1196013289037,0.25258602283036424,FALSE,not DE
ENSMUSG00000039294,Cybc1,0.036539745092330385,6.771602968332722,0.6153256925505871,0.7587638647512944,11,121222588,121229322,6735,-,217370,1312.5,2417,52.314285714285724,51.9652461729417,0.252492187861062,FALSE,not DE
ENSMUSG00000021009,Ptpn21,0.07168515244324267,3.1379242347619756,0.6153259208216579,0.7587638647512944,12,98676741,98737405,60665,-,24000,3655.8571428571427,5696,51.35008401391113,51.2991573033708,0.25249186165457793,FALSE,not DE
ENSMUSG00000042462,Dctpp1,-0.09379496013545062,4.4282701441111,0.6156765692746438,0.7591081275490733,7,127256959,127260709,3751,-,66422,676,676,57.98816568047341,57.9881656804734,0.2519910855641925,FALSE,not DE
ENSMUSG00000032567,Aste1,-0.060364678815372226,3.4287671794877075,0.6160011382868252,0.7593235593361874,9,105395392,105412229,16838,+,66595,1437,2755,45.346998165369804,46.3520871143376,0.251528109164882,FALSE,not DE
ENSMUSG00000002289,Angptl4,-0.09701792861253271,2.4883201337110386,0.6160653631060247,0.7593235593361874,17,33773750,33781830,8081,-,57875,1570.25,3308,53.22400891577776,50.7255139056832,0.2514365598161632,FALSE,not DE
ENSMUSG00000003573,Homer3,0.12123017131186321,1.324737842227349,0.6160771291268061,0.7593235593361874,8,70282827,70294361,11535,+,26558,1396.75,2608,59.235725792017185,60.1610429447853,0.25141979018729543,FALSE,not DE
ENSMUSG00000022771,Ppil2,-0.03026896674788362,6.841773876764033,0.6161463786206093,0.7593235593361874,16,17086555,17111257,24703,-,66053,1129.2,3088,50.31880977683314,50.550518134715,0.251321105892103,FALSE,not DE
ENSMUSG00000020111,Micu1,-0.06378453170528862,5.6297986122140795,0.616208725426279,0.7593235593361874,10,59702477,59864132,161656,+,216001,1562.9166666666667,4699,49.55478539056253,46.7971908916791,0.2512322790375805,FALSE,not DE
ENSMUSG00000018740,Slc25a35,-0.10020455740904144,2.102572545556655,0.6167001503144997,0.7598409693354153,11,68968131,68974365,6235,+,71998,2042.6666666666667,3648,53.54112271540469,53.1798245614035,0.2505328226534438,FALSE,not DE
ENSMUSG00000020868,Xylt2,0.051411340469647564,4.617221432736005,0.617107070326202,0.760254152285423,11,94663851,94677515,13665,-,217119,1348.6666666666667,3442,60.46712802768168,60.4299825682743,0.24995456658919402,FALSE,not DE
ENSMUSG00000047242,Taf9b,-0.058370519344800705,4.774071378547614,0.617415740073713,0.7605212207461391,X,106206883,106221158,14276,-,407786,1965.6666666666667,2633,43.70018653552656,43.5624762628181,0.2495164865191697,FALSE,not DE
ENSMUSG00000064109,Hcst,0.03970055634700671,5.544538359385338,0.6174694638444919,0.7605212207461391,7,30417712,30419854,2143,-,23900,412,442,57.36245954692558,57.2398190045249,0.2494402880182207,FALSE,not DE
ENSMUSG00000057191,AB124611,-0.057543493474246796,5.430462294885824,0.6175386489300932,0.7605212207461391,9,21526176,21545333,19158,+,382062,1297,1393,54.27910562837316,54.4867193108399,0.24934218155361876,FALSE,not DE
ENSMUSG00000093798,Gm8355,-0.12020816742931653,2.268057234458462,0.6178474793793708,0.7607079440796726,10,14745362,14747302,1941,-,"NA",1941,1941,48.3256053580629,48.3256053580629,0.24890454491076142,FALSE,not DE
ENSMUSG00000034190,Chmp7,0.0420152583619946,5.72009254431737,0.617865812864633,0.7607079440796726,14,69717000,69732541,15542,-,105513,2889.75,3348,51.250108140842634,49.5818399044205,0.248878580039662,FALSE,not DE
ENSMUSG00000055943,Emc7,-0.0946009550601279,6.010777422171844,0.6179051159404457,0.7607079440796726,2,112454997,112472162,17166,+,73024,5826,5826,42.9625815310676,42.9625815310676,0.24882292260249983,FALSE,not DE
ENSMUSG00000028030,Tbck,-0.05191869791054539,4.908928822265834,0.6180893209375727,0.7608465369102906,3,132684144,132841688,157545,+,271981,3997,6578,43.58894170627971,45.1048951048951,0.24856217182633955,FALSE,not DE
ENSMUSG00000030890,Ilk,0.04047144851586629,6.884421860768986,0.6182521372972851,0.760958772001363,7,105736592,105742925,6334,+,16202,1074.0833333333333,2278,52.83575141593608,51.6681299385426,0.24833183974808826,FALSE,not DE
ENSMUSG00000046962,Zbtb21,0.05734083775356914,4.158904405862286,0.618346075777828,0.7609862144493208,16,97943357,97962622,19266,-,114565,2555,6010,49.87769080234834,46.2895174708819,0.24819900804767236,FALSE,not DE
ENSMUSG00000025192,Entpd7,0.07165221504989537,3.477343141686793,0.6185665672069136,0.7611693786922887,19,43689672,43733697,44026,+,93685,2178.2,5911,47.70911762005326,47.6738284554221,0.24788740106191653,FALSE,not DE
ENSMUSG00000062931,Zfp938,0.06644153570898882,3.235625976127766,0.619029670383806,0.7616510087822063,10,82224850,82241280,16431,-,237411,2079.5,2124,36.78768934840103,36.6760828625235,0.24723372075101047,FALSE,not DE
ENSMUSG00000038664,Herc1,-0.04335317924432529,7.610517582668458,0.6192621438406175,0.7618487945187675,9,66350450,66508775,158326,+,235439,4929,15153,44.317885401269464,47.0335907081106,0.24690598509381445,FALSE,not DE
ENSMUSG00000021963,Sap18,-0.05141967376698654,6.735528960799495,0.6195057899679546,0.7619740514419874,14,57798180,57806638,8459,+,20220,1313.3333333333333,5125,46.53553299492389,44.2146341463415,0.24656278930686426,FALSE,not DE
ENSMUSG00000038497,Tmco3,0.04042145934491252,4.807305540793941,0.6195096156492294,0.7619740514419874,8,13288190,13322924,34735,+,234076,1727.111111111111,4335,50.01930005146681,47.0357554786621,0.24655740289002281,FALSE,not DE
ENSMUSG00000020736,Nt5c,0.02708614715409285,7.06064340741558,0.6195791642161971,0.7619740514419874,11,115490420,115491862,1443,-,50773,671,907,56.90014903129656,58.2138919514884,0.24645949388188093,FALSE,not DE
ENSMUSG00000037601,Nme1,-0.061882605764613144,5.4446212563049,0.6198779049698305,0.7621948338727789,11,93956979,93968521,11543,-,18102,1375.3333333333333,3181,50.99369849733398,49.8270983967306,0.2460392085102825,FALSE,not DE
ENSMUSG00000020152,Actr2,0.029175618381929315,9.453134587438752,0.6199022001343378,0.7621948338727789,11,20062304,20112913,50610,-,66713,2056.6666666666665,3631,41.377633711507315,40.3194712200496,0.24600504835076187,FALSE,not DE
ENSMUSG00000008668,Rps18,-0.03210559955365349,10.379780278396167,0.620241961357107,0.7625243186962026,17,33951999,33956001,4003,-,20084,611.5454545454545,1151,53.75353054853574,51.0860121633362,0.24552763740577177,FALSE,not DE
ENSMUSG00000040043,Rbms2,0.049626305688145605,4.581769736244087,0.6206201637597911,0.7629009813049996,10,128131558,128180297,48740,-,56516,1657.5,3380,50.568124685771735,50.4437869822485,0.2449968904243942,FALSE,not DE
ENSMUSG00000035885,Cox8a,-0.03303525570305593,6.937860612913345,0.6209800557337716,0.7631835359116489,19,7215153,7217616,2464,-,12868,527,550,58.63377609108155,58.5454545454545,0.2444925029326015,FALSE,not DE
ENSMUSG00000067365,Tmem128,0.03738226950221942,5.409341053627873,0.6210004469554267,0.7631835359116489,5,38260185,38269634,9450,+,66309,1040.6,1939,45.07015183547954,42.8055698813822,0.24446394406114358,FALSE,not DE
ENSMUSG00000051185,Fam174a,-0.06411099895273047,4.1036302397561855,0.6210813111218912,0.7631835359116489,1,95313623,95335284,21662,+,67698,2786,3460,44.99282124910268,45.4913294797688,0.24435071040437606,FALSE,not DE
ENSMUSG00000021501,Caml,-0.05285290680064656,3.8555495282637056,0.621179908542011,0.7631835359116489,13,55623005,55632411,9407,+,12328,981.3333333333334,1382,46.84103260869564,49.7105643994211,0.24421268912643512,FALSE,not DE
ENSMUSG00000019578,Ubxn6,-0.04976663622026091,5.973816424032753,0.6212517332275673,0.7631835359116489,17,56067045,56075028,7984,-,66530,1787.5714285714287,3476,54.223607448253816,52.4165707710011,0.24411217611497982,FALSE,not DE
ENSMUSG00000031865,Dctn1,-0.036367385128129474,7.017588501133304,0.6212811179653576,0.7631835359116489,6,83165920,83200117,34198,+,13191,2145.0833333333335,4321,59.02645584864614,58.7826891923166,0.24407106189937267,FALSE,not DE
ENSMUSG00000058546,Rpl23a,-0.027491341883595713,9.821588800842497,0.6215495034834657,0.7634249336264306,11,78180932,78183584,2653,-,268449,550.3333333333334,588,47.60751059963658,48.6394557823129,0.24369574449383435,FALSE,not DE
ENSMUSG00000089872,Rps6kc1,0.05548981233590692,3.59328243051158,0.6217328530325252,0.7635554568692251,1,190700202,190911770,211569,-,320119,2577.777777777778,4792,52.10775862068966,49.186143572621,0.2434395501096187,FALSE,not DE
ENSMUSG00000020267,Hint1,-0.03952405759774826,7.485955938192748,0.6217995388739218,0.7635554568692251,11,54866383,54870501,4119,+,15254,608,636,50.57565789473683,52.9874213836478,0.24334641150953473,FALSE,not DE
ENSMUSG00000023284,Zfp605,0.05948946355364393,2.7017992565253257,0.6220032513102246,0.7636311122011346,5,110110092,110129794,19703,+,675812,1732,3158,42.898383371824465,42.5902469917669,0.24306202818078226,FALSE,not DE
ENSMUSG00000028629,Exo5,-0.04362268592873333,4.587789593065524,0.6220049315349478,0.7636311122011346,4,120921196,120925017,3822,-,73172,1395.5,1996,48.85345754209962,48.5971943887776,0.24305968344014417,FALSE,not DE
ENSMUSG00000008683,Rps15a,-0.06801329677132072,9.954000014718073,0.6224730929109603,0.76411755378484,7,118104372,118116188,11817,-,267019,1860.142857142857,5179,46.07173028185238,45.3755551264723,0.24240691530687997,FALSE,not DE
ENSMUSG00000086240,Gm7846,-0.09290692566775692,1.6067548126267512,0.6227955656588255,0.7643767703073968,1,28580499,28580772,274,-,"NA",274,274,40.5109489051095,40.5109489051095,0.24195791830045899,FALSE,not DE
ENSMUSG00000116858,Gm49797,0.06727007227049205,2.8384247326433236,0.6228558833562071,0.7643767703073968,17,3198110,3311120,113011,+,"NA",1791,3114,43.048576214405344,40.5266538214515,0.24187399195260895,FALSE,not DE
ENSMUSG00000000902,Smarcb1,-0.04955466987697291,6.148665301707403,0.6229001434551711,0.7643767703073968,10,75896769,75921617,24849,-,20587,2619.5,7441,51.70834128650507,49.3482058863056,0.24181241972809886,FALSE,not DE
ENSMUSG00000027475,Kif3b,-0.029653170552743878,6.3273002862081,0.6232160452883301,0.7645947372075284,2,153291413,153333390,41978,+,16569,5635,5635,49.1393078970719,49.1393078970719,0.24137323698946744,FALSE,not DE
ENSMUSG00000021703,Serinc5,0.040485219119752926,5.497073412310345,0.623221731758876,0.7645947372075284,13,92611091,92711947,100857,+,218442,2588.6666666666665,5366,48.0556270924543,47.4468878121506,0.24136533591043374,FALSE,not DE
ENSMUSG00000076855,Trav16,-0.13507327475430508,1.708419296726041,0.6234721370998264,0.7648136089934584,14,53743104,53743705,602,+,"NA",420,420,43.3333333333333,43.3333333333333,0.24101756880272873,FALSE,not DE
ENSMUSG00000025723,Nmb,-0.0757916525854016,2.5817116401033156,0.623617205690459,0.7649032285039326,7,80902227,80905076,2850,-,68039,606.5,705,52.84418796372629,54.468085106383,0.24081623745925285,FALSE,not DE
ENSMUSG00000029433,Diablo,0.0729089463320187,3.363761143627518,0.6238178001078835,0.7650609251525157,5,123509765,123524176,14412,-,66593,1400.3333333333333,3386,48.31389351741647,52.2445363260484,0.24053801733579938,FALSE,not DE
ENSMUSG00000002845,Tmem39a,0.05741120345898577,4.127819120826029,0.6240203183760731,0.7652209445613771,16,38558698,38592162,33465,+,67846,979.5,2871,48.289943848902496,47.9275513758272,0.2402573312140781,FALSE,not DE
ENSMUSG00000035476,Tab3,-0.04917668656658257,4.899105076170709,0.624102803115367,0.7652337498200886,X,85574022,85634469,60448,+,66724,1954,6364,44.38331627430909,41.514770584538,0.24014306731782575,FALSE,not DE
ENSMUSG00000022280,Rnf19a,0.037624011755544175,5.470570493030708,0.6241773659588838,0.7652368399371265,15,36239933,36283147,43215,-,30945,2955,4277,44.59108855047943,45.1017068038345,0.24003980641412248,FALSE,not DE
ENSMUSG00000033075,Senp1,-0.036610248841520233,6.202664283439394,0.6242788678432242,0.765272952594429,15,98038744,98093744,55001,-,223870,2798.6666666666665,6575,47.25663014133715,48.0760456273764,0.2398992823112298,FALSE,not DE
